*******************************************************
Sold:   price = 398.12 ||  money = 359.88
Buy:    price = 397.10 ||  money = 359.88
*******************************************************
Sold:   price = 397.43 ||  money = 360.03
Buy:    price = 395.03 ||  money = 360.03
*******************************************************
Sold:   price = 400.66 ||  money = 362.60
Buy:    price = 399.82 ||  money = 362.60
*******************************************************
Sold:   price = 407.80 ||  money = 366.22
Buy:    price = 406.82 ||  money = 366.22
*******************************************************
Sold:   price = 409.68 ||  money = 367.50
Buy:    price = 407.53 ||  money = 367.50
*******************************************************
Sold:   price = 429.12 ||  money = 377.24
Buy:    price = 415.36 ||  money = 377.24
*******************************************************
Sold:   price = 421.37 ||  money = 379.97
Buy:    price = 420.79 ||  money = 379.97
*******************************************************
Sold:   price = 427.05 ||  money = 382.80
Buy:    price = 424.20 ||  money = 382.80
*******************************************************
Sold:   price = 425.61 ||  money = 383.43
Buy:    price = 425.57 ||  money = 383.43
*******************************************************
Sold:   price = 428.08 ||  money = 384.56
Buy:    price = 417.84 ||  money = 384.56
*******************************************************
Sold:   price = 419.75 ||  money = 385.44
Buy:    price = 417.16 ||  money = 385.44
*******************************************************
Sold:   price = 428.63 ||  money = 390.74
Buy:    price = 424.12 ||  money = 390.74
*******************************************************
Sold:   price = 428.13 ||  money = 392.59
Buy:    price = 427.63 ||  money = 392.59
*******************************************************
Sold:   price = 435.53 ||  money = 396.21
Buy:    price = 433.68 ||  money = 396.21
*******************************************************
Sold:   price = 450.64 ||  money = 403.96
Buy:    price = 444.35 ||  money = 403.96
*******************************************************
Sold:   price = 453.36 ||  money = 408.06
Buy:    price = 442.85 ||  money = 408.06
*******************************************************
Sold:   price = 445.00 ||  money = 409.05
Buy:    price = 442.71 ||  money = 409.05
*******************************************************
Sold:   price = 444.77 ||  money = 410.00
Buy:    price = 415.42 ||  money = 410.00
*******************************************************
Sold:   price = 425.30 ||  money = 414.87
Buy:    price = 415.17 ||  money = 414.87
*******************************************************
Sold:   price = 433.02 ||  money = 423.79
Buy:    price = 427.10 ||  money = 423.79
*******************************************************
Sold:   price = 427.82 ||  money = 424.15
Buy:    price = 426.48 ||  money = 424.15
*******************************************************
Sold:   price = 430.54 ||  money = 426.17
Buy:    price = 425.50 ||  money = 426.17
*******************************************************
Sold:   price = 438.52 ||  money = 432.69
Buy:    price = 429.51 ||  money = 432.69
*******************************************************
Sold:   price = 430.83 ||  money = 433.35
Buy:    price = 406.52 ||  money = 433.35
*******************************************************
Sold:   price = 407.97 ||  money = 434.13
Buy:    price = 391.87 ||  money = 434.13
*******************************************************
Sold:   price = 404.73 ||  money = 441.25
Buy:    price = 402.07 ||  money = 441.25
*******************************************************
Sold:   price = 413.56 ||  money = 447.56
Buy:    price = 405.20 ||  money = 447.56
*******************************************************
Sold:   price = 406.73 ||  money = 448.40
Buy:    price = 404.02 ||  money = 448.40
*******************************************************
Sold:   price = 422.39 ||  money = 458.59
Buy:    price = 418.05 ||  money = 458.59
*******************************************************
Sold:   price = 418.68 ||  money = 458.94
Buy:    price = 413.41 ||  money = 458.94
*******************************************************
Sold:   price = 413.65 ||  money = 459.07
Buy:    price = 407.74 ||  money = 459.07
*******************************************************
Sold:   price = 413.20 ||  money = 462.15
Buy:    price = 389.78 ||  money = 462.15
*******************************************************
Sold:   price = 393.90 ||  money = 464.59
Buy:    price = 391.80 ||  money = 464.59
*******************************************************
Sold:   price = 393.32 ||  money = 465.49
Buy:    price = 391.11 ||  money = 465.49
*******************************************************
Sold:   price = 394.39 ||  money = 467.44
Buy:    price = 391.23 ||  money = 467.44
*******************************************************
Sold:   price = 396.20 ||  money = 470.41
Buy:    price = 396.03 ||  money = 470.41
*******************************************************
Sold:   price = 399.63 ||  money = 472.55
Buy:    price = 384.82 ||  money = 472.55
*******************************************************
Sold:   price = 394.07 ||  money = 478.23
Buy:    price = 393.29 ||  money = 478.23
*******************************************************
Sold:   price = 399.38 ||  money = 481.93
Buy:    price = 395.87 ||  money = 481.93
*******************************************************
Sold:   price = 410.08 ||  money = 490.58
Buy:    price = 406.03 ||  money = 490.58
*******************************************************
Sold:   price = 410.14 ||  money = 493.06
Buy:    price = 396.95 ||  money = 493.06
*******************************************************
Sold:   price = 399.69 ||  money = 494.77
Buy:    price = 391.04 ||  money = 494.77
*******************************************************
Sold:   price = 394.34 ||  money = 496.85
Buy:    price = 393.84 ||  money = 496.85
*******************************************************
Sold:   price = 397.11 ||  money = 498.92
Buy:    price = 395.46 ||  money = 498.92
*******************************************************
Sold:   price = 398.34 ||  money = 500.73
Buy:    price = 394.41 ||  money = 500.73
*******************************************************
Sold:   price = 395.20 ||  money = 501.23
Buy:    price = 394.41 ||  money = 501.23
*******************************************************
Sold:   price = 395.64 ||  money = 502.02
Buy:    price = 392.98 ||  money = 502.02
*******************************************************
Sold:   price = 400.14 ||  money = 506.59
Buy:    price = 398.70 ||  money = 506.59
*******************************************************
Sold:   price = 399.74 ||  money = 507.25
Buy:    price = 398.37 ||  money = 507.25
*******************************************************
Sold:   price = 405.99 ||  money = 512.10
Buy:    price = 395.50 ||  money = 512.10
*******************************************************
Sold:   price = 397.60 ||  money = 513.46
Buy:    price = 389.22 ||  money = 513.46
*******************************************************
Sold:   price = 393.76 ||  money = 516.46
Buy:    price = 393.56 ||  money = 516.46
*******************************************************
Sold:   price = 397.38 ||  money = 518.96
Buy:    price = 395.93 ||  money = 518.96
*******************************************************
Sold:   price = 397.14 ||  money = 519.75
Buy:    price = 395.16 ||  money = 519.75
*******************************************************
Sold:   price = 395.75 ||  money = 520.14
Buy:    price = 395.31 ||  money = 520.14
*******************************************************
Sold:   price = 395.53 ||  money = 520.29
Buy:    price = 394.48 ||  money = 520.29
*******************************************************
Sold:   price = 397.87 ||  money = 522.52
Buy:    price = 397.27 ||  money = 522.52
*******************************************************
Sold:   price = 397.98 ||  money = 522.99
Buy:    price = 396.87 ||  money = 522.99
*******************************************************
Sold:   price = 398.38 ||  money = 523.98
Buy:    price = 393.82 ||  money = 523.98
*******************************************************
Sold:   price = 394.95 ||  money = 524.74
Buy:    price = 391.87 ||  money = 524.74
*******************************************************
Sold:   price = 394.14 ||  money = 526.26
Buy:    price = 390.65 ||  money = 526.26
*******************************************************
Sold:   price = 391.09 ||  money = 526.55
Buy:    price = 391.03 ||  money = 526.55
*******************************************************
Sold:   price = 391.06 ||  money = 526.57
Buy:    price = 390.43 ||  money = 526.57
*******************************************************
Sold:   price = 390.74 ||  money = 526.78
Buy:    price = 387.82 ||  money = 526.78
*******************************************************
Sold:   price = 389.63 ||  money = 528.01
Buy:    price = 374.17 ||  money = 528.01
*******************************************************
Sold:   price = 379.51 ||  money = 531.78
Buy:    price = 374.42 ||  money = 531.78
*******************************************************
Sold:   price = 375.60 ||  money = 532.62
Buy:    price = 370.58 ||  money = 532.62
*******************************************************
Sold:   price = 371.73 ||  money = 533.44
Buy:    price = 370.12 ||  money = 533.44
*******************************************************
Sold:   price = 375.13 ||  money = 537.05
Buy:    price = 372.50 ||  money = 537.05
*******************************************************
Sold:   price = 378.04 ||  money = 541.05
Buy:    price = 377.49 ||  money = 541.05
*******************************************************
Sold:   price = 378.95 ||  money = 542.09
Buy:    price = 376.72 ||  money = 542.09
*******************************************************
Sold:   price = 382.46 ||  money = 546.22
Buy:    price = 377.23 ||  money = 546.22
*******************************************************
Sold:   price = 380.02 ||  money = 548.24
Buy:    price = 375.15 ||  money = 548.24
*******************************************************
Sold:   price = 376.04 ||  money = 548.89
Buy:    price = 375.64 ||  money = 548.89
*******************************************************
Sold:   price = 376.94 ||  money = 549.84
Buy:    price = 376.91 ||  money = 549.84
*******************************************************
Sold:   price = 378.78 ||  money = 551.21
Buy:    price = 378.56 ||  money = 551.21
*******************************************************
Sold:   price = 378.97 ||  money = 551.51
Buy:    price = 376.76 ||  money = 551.51
*******************************************************
Sold:   price = 379.43 ||  money = 553.46
Buy:    price = 377.71 ||  money = 553.46
*******************************************************
Sold:   price = 383.39 ||  money = 557.62
Buy:    price = 383.17 ||  money = 557.62
*******************************************************
Sold:   price = 387.86 ||  money = 561.03
Buy:    price = 385.84 ||  money = 561.03
*******************************************************
Sold:   price = 393.98 ||  money = 566.95
Buy:    price = 387.20 ||  money = 566.95
*******************************************************
Sold:   price = 390.39 ||  money = 569.29
Buy:    price = 384.09 ||  money = 569.29
*******************************************************
Sold:   price = 386.18 ||  money = 570.84
Buy:    price = 385.50 ||  money = 570.84
*******************************************************
Sold:   price = 390.64 ||  money = 574.64
Buy:    price = 387.93 ||  money = 574.64
*******************************************************
Sold:   price = 389.57 ||  money = 575.86
Buy:    price = 382.07 ||  money = 575.86
*******************************************************
Sold:   price = 385.22 ||  money = 578.23
Buy:    price = 381.00 ||  money = 578.23
*******************************************************
Sold:   price = 384.38 ||  money = 580.80
Buy:    price = 381.23 ||  money = 580.80
*******************************************************
Sold:   price = 383.22 ||  money = 582.31
Buy:    price = 381.99 ||  money = 582.31
*******************************************************
Sold:   price = 383.26 ||  money = 583.28
Buy:    price = 382.86 ||  money = 583.28
*******************************************************
Sold:   price = 383.26 ||  money = 583.58
Buy:    price = 381.70 ||  money = 583.58
*******************************************************
Sold:   price = 389.30 ||  money = 589.39
Buy:    price = 387.62 ||  money = 589.39
*******************************************************
Sold:   price = 389.38 ||  money = 590.73
Buy:    price = 386.58 ||  money = 590.73
*******************************************************
Sold:   price = 387.80 ||  money = 591.66
Buy:    price = 385.09 ||  money = 591.66
*******************************************************
Sold:   price = 388.69 ||  money = 594.43
Buy:    price = 387.49 ||  money = 594.43
*******************************************************
Sold:   price = 389.34 ||  money = 595.85
Buy:    price = 386.90 ||  money = 595.85
*******************************************************
Sold:   price = 388.82 ||  money = 597.33
Buy:    price = 388.00 ||  money = 597.33
*******************************************************
Sold:   price = 399.36 ||  money = 606.07
Buy:    price = 398.87 ||  money = 606.07
*******************************************************
Sold:   price = 399.28 ||  money = 606.38
Buy:    price = 396.97 ||  money = 606.38
*******************************************************
Sold:   price = 406.27 ||  money = 613.49
Buy:    price = 401.70 ||  money = 613.49
*******************************************************
Sold:   price = 404.53 ||  money = 615.65
Buy:    price = 397.47 ||  money = 615.65
*******************************************************
Sold:   price = 400.04 ||  money = 617.64
Buy:    price = 399.71 ||  money = 617.64
*******************************************************
Sold:   price = 404.34 ||  money = 621.21
Buy:    price = 403.47 ||  money = 621.21
*******************************************************
Sold:   price = 403.69 ||  money = 621.38
Buy:    price = 399.68 ||  money = 621.38
*******************************************************
Sold:   price = 403.60 ||  money = 624.43
Buy:    price = 398.72 ||  money = 624.43
*******************************************************
Sold:   price = 413.49 ||  money = 636.00
Buy:    price = 409.13 ||  money = 636.00
*******************************************************
Sold:   price = 409.73 ||  money = 636.46
Buy:    price = 408.65 ||  money = 636.46
*******************************************************
Sold:   price = 409.36 ||  money = 637.02
Buy:    price = 408.72 ||  money = 637.02
*******************************************************
Sold:   price = 413.20 ||  money = 640.51
Buy:    price = 400.89 ||  money = 640.51
*******************************************************
Sold:   price = 405.50 ||  money = 644.19
Buy:    price = 396.75 ||  money = 644.19
*******************************************************
Sold:   price = 402.27 ||  money = 648.67
Buy:    price = 399.09 ||  money = 648.67
*******************************************************
Sold:   price = 400.80 ||  money = 650.06
Buy:    price = 378.89 ||  money = 650.06
*******************************************************
Sold:   price = 383.18 ||  money = 653.74
Buy:    price = 382.40 ||  money = 653.74
*******************************************************
Sold:   price = 383.37 ||  money = 654.57
Buy:    price = 382.45 ||  money = 654.57
*******************************************************
Sold:   price = 388.20 ||  money = 659.49
Buy:    price = 385.64 ||  money = 659.49
*******************************************************
Sold:   price = 387.33 ||  money = 660.94
Buy:    price = 384.67 ||  money = 660.94
*******************************************************
Sold:   price = 385.55 ||  money = 661.69
Buy:    price = 385.53 ||  money = 661.69
*******************************************************
Sold:   price = 389.33 ||  money = 664.95
Buy:    price = 387.62 ||  money = 664.95
*******************************************************
Sold:   price = 393.54 ||  money = 670.03
Buy:    price = 389.31 ||  money = 670.03
*******************************************************
Sold:   price = 389.45 ||  money = 670.15
Buy:    price = 388.55 ||  money = 670.15
*******************************************************
Sold:   price = 390.45 ||  money = 671.79
Buy:    price = 385.07 ||  money = 671.79
*******************************************************
Sold:   price = 385.12 ||  money = 671.83
Buy:    price = 384.87 ||  money = 671.83
*******************************************************
Sold:   price = 390.18 ||  money = 676.47
Buy:    price = 388.03 ||  money = 676.47
*******************************************************
Sold:   price = 389.43 ||  money = 677.69
Buy:    price = 387.58 ||  money = 677.69
*******************************************************
Sold:   price = 390.59 ||  money = 680.32
Buy:    price = 390.54 ||  money = 680.32
*******************************************************
Sold:   price = 390.72 ||  money = 680.48
Buy:    price = 381.58 ||  money = 680.48
*******************************************************
Sold:   price = 385.79 ||  money = 684.23
Buy:    price = 384.75 ||  money = 684.23
*******************************************************
Sold:   price = 385.58 ||  money = 684.97
Buy:    price = 373.34 ||  money = 684.97
*******************************************************
Sold:   price = 378.95 ||  money = 690.12
Buy:    price = 377.84 ||  money = 690.12
*******************************************************
Sold:   price = 380.51 ||  money = 692.55
Buy:    price = 375.49 ||  money = 692.55
*******************************************************
Sold:   price = 375.98 ||  money = 693.01
Buy:    price = 373.50 ||  money = 693.01
*******************************************************
Sold:   price = 376.78 ||  money = 696.05
Buy:    price = 375.71 ||  money = 696.05
*******************************************************
Sold:   price = 380.32 ||  money = 700.32
Buy:    price = 378.59 ||  money = 700.32
*******************************************************
Sold:   price = 379.38 ||  money = 701.05
Buy:    price = 375.74 ||  money = 701.05
*******************************************************
Sold:   price = 379.23 ||  money = 704.31
Buy:    price = 378.64 ||  money = 704.31
*******************************************************
Sold:   price = 379.14 ||  money = 704.77
Buy:    price = 378.88 ||  money = 704.77
*******************************************************
Sold:   price = 381.47 ||  money = 707.18
Buy:    price = 381.09 ||  money = 707.18
*******************************************************
Sold:   price = 381.44 ||  money = 707.50
Buy:    price = 374.98 ||  money = 707.50
*******************************************************
Sold:   price = 378.41 ||  money = 710.74
Buy:    price = 377.35 ||  money = 710.74
*******************************************************
Sold:   price = 378.37 ||  money = 711.70
Buy:    price = 378.15 ||  money = 711.70
*******************************************************
Sold:   price = 378.30 ||  money = 711.84
Buy:    price = 376.45 ||  money = 711.84
*******************************************************
Sold:   price = 376.58 ||  money = 711.96
